id ,name,primary_type,secondary_type,hp,attack,defense,special_attack,special_defense,speed,evolution,is_baby,is_legendary,is_mythical,is_mega,generation,species
10319,Zeraora-Mega,Electric,,88,157,75,147,80,153,[],False,False,True,True,generation-vii,Zeraora
808,Meltan,Steel,,46,65,65,55,35,34,[],False,False,True,False,generation-vii,Meltan
809,Melmetal,Steel,,135,143,143,80,65,34,[],False,False,True,False,generation-vii,Melmetal
10208,Melmetal-Gmax,Steel,,135,143,143,80,65,34,[],False,False,True,False,generation-vii,Melmetal
810,Grookey,Grass,,50,65,50,40,40,65,['Thwackey'],False,False,False,False,generation-viii,Grookey
811,Thwackey,Grass,,70,85,70,55,60,80,['Rillaboom'],False,False,False,False,generation-viii,Thwackey
812,Rillaboom,Grass,,100,125,90,60,70,85,[],False,False,False,False,generation-viii,Rillaboom
10209,Rillaboom-Gmax,Grass,,100,125,90,60,70,85,[],False,False,False,False,generation-viii,Rillaboom
813,Scorbunny,Fire,,50,71,40,40,40,69,['Raboot'],False,False,False,False,generation-viii,Scorbunny
814,Raboot,Fire,,65,86,60,55,60,94,['Cinderace'],False,False,False,False,generation-viii,Raboot
815,Cinderace,Fire,,80,116,75,65,75,119,[],False,False,False,False,generation-viii,Cinderace
10210,Cinderace-Gmax,Fire,,80,116,75,65,75,119,[],False,False,False,False,generation-viii,Cinderace
816,Sobble,Water,,50,40,40,70,40,70,['Drizzile'],False,False,False,False,generation-viii,Sobble
817,Drizzile,Water,,65,60,55,95,55,90,['Inteleon'],False,False,False,False,generation-viii,Drizzile
818,Inteleon,Water,,70,85,65,125,65,120,[],False,False,False,False,generation-viii,Inteleon
10211,Inteleon-Gmax,Water,,70,85,65,125,65,120,[],False,False,False,False,generation-viii,Inteleon
819,Skwovet,Normal,,70,55,55,35,35,25,['Greedent'],False,False,False,False,generation-viii,Skwovet
820,Greedent,Normal,,120,95,95,55,75,20,[],False,False,False,False,generation-viii,Greedent
821,Rookidee,Flying,,38,47,35,33,35,57,['Corvisquire'],False,False,False,False,generation-viii,Rookidee
822,Corvisquire,Flying,,68,67,55,43,55,77,['Corviknight'],False,False,False,False,generation-viii,Corvisquire
823,Corviknight,Flying,Steel,98,87,105,53,85,67,[],False,False,False,False,generation-viii,Corviknight
10212,Corviknight-Gmax,Flying,Steel,98,87,105,53,85,67,[],False,False,False,False,generation-viii,Corviknight
824,Blipbug,Bug,,25,20,20,25,45,45,['Dottler'],False,False,False,False,generation-viii,Blipbug
825,Dottler,Bug,Psychic,50,35,80,50,90,30,['Orbeetle'],False,False,False,False,generation-viii,Dottler
826,Orbeetle,Bug,Psychic,60,45,110,80,120,90,[],False,False,False,False,generation-viii,Orbeetle
10213,Orbeetle-Gmax,Bug,Psychic,60,45,110,80,120,90,[],False,False,False,False,generation-viii,Orbeetle
827,Nickit,Dark,,40,28,28,47,52,50,['Thievul'],False,False,False,False,generation-viii,Nickit
828,Thievul,Dark,,70,58,58,87,92,90,[],False,False,False,False,generation-viii,Thievul
829,Gossifleur,Grass,,40,40,60,40,60,10,['Eldegoss'],False,False,False,False,generation-viii,Gossifleur
830,Eldegoss,Grass,,60,50,90,80,120,60,[],False,False,False,False,generation-viii,Eldegoss
831,Wooloo,Normal,,42,40,55,40,45,48,['Dubwool'],False,False,False,False,generation-viii,Wooloo
832,Dubwool,Normal,,72,80,100,60,90,88,[],False,False,False,False,generation-viii,Dubwool
833,Chewtle,Water,,50,64,50,38,38,44,['Drednaw'],False,False,False,False,generation-viii,Chewtle
834,Drednaw,Water,Rock,90,115,90,48,68,74,[],False,False,False,False,generation-viii,Drednaw
10214,Drednaw-Gmax,Water,Rock,90,115,90,48,68,74,[],False,False,False,False,generation-viii,Drednaw
835,Yamper,Electric,,59,45,50,40,50,26,['Boltund'],False,False,False,False,generation-viii,Yamper
836,Boltund,Electric,,69,90,60,90,60,121,[],False,False,False,False,generation-viii,Boltund
837,Rolycoly,Rock,,30,40,50,40,50,30,['Carkol'],False,False,False,False,generation-viii,Rolycoly
838,Carkol,Rock,Fire,80,60,90,60,70,50,['Coalossal'],False,False,False,False,generation-viii,Carkol
839,Coalossal,Rock,Fire,110,80,120,80,90,30,[],False,False,False,False,generation-viii,Coalossal
10215,Coalossal-Gmax,Rock,Fire,110,80,120,80,90,30,[],False,False,False,False,generation-viii,Coalossal
840,Applin,Grass,Dragon,40,40,80,40,40,20,"['Flapple', 'Appletun', 'Dipplin']",False,False,False,False,generation-viii,Applin
841,Flapple,Grass,Dragon,70,110,80,95,60,70,[],False,False,False,False,generation-viii,Flapple
10216,Flapple-Gmax,Grass,Dragon,70,110,80,95,60,70,[],False,False,False,False,generation-viii,Flapple
842,Appletun,Grass,Dragon,110,85,80,100,80,30,[],False,False,False,False,generation-viii,Appletun
10217,Appletun-Gmax,Grass,Dragon,110,85,80,100,80,30,[],False,False,False,False,generation-viii,Appletun
843,Silicobra,Ground,,52,57,75,35,50,46,['Sandaconda'],False,False,False,False,generation-viii,Silicobra
844,Sandaconda,Ground,,72,107,125,65,70,71,[],False,False,False,False,generation-viii,Sandaconda
10218,Sandaconda-Gmax,Ground,,72,107,125,65,70,71,[],False,False,False,False,generation-viii,Sandaconda
845,Cramorant,Flying,Water,70,85,55,85,95,85,[],False,False,False,False,generation-viii,Cramorant
10182,Cramorant-Gulping,Flying,Water,70,85,55,85,95,85,[],False,False,False,False,generation-viii,Cramorant
10183,Cramorant-Gorging,Flying,Water,70,85,55,85,95,85,[],False,False,False,False,generation-viii,Cramorant
846,Arrokuda,Water,,41,63,40,40,30,66,['Barraskewda'],False,False,False,False,generation-viii,Arrokuda
847,Barraskewda,Water,,61,123,60,60,50,136,[],False,False,False,False,generation-viii,Barraskewda
848,Toxel,Electric,Poison,40,38,35,54,35,40,['Toxtricity'],True,False,False,False,generation-viii,Toxel
849,Toxtricity-Amped,Electric,Poison,75,98,70,114,70,75,[],False,False,False,False,generation-viii,Toxtricity
10184,Toxtricity-Low-Key,Electric,Poison,75,98,70,114,70,75,[],False,False,False,False,generation-viii,Toxtricity
10219,Toxtricity-Amped-Gmax,Electric,Poison,75,98,70,114,70,75,[],False,False,False,False,generation-viii,Toxtricity
10228,Toxtricity-Low-Key-Gmax,Electric,Poison,75,98,70,114,70,75,[],False,False,False,False,generation-viii,Toxtricity
850,Sizzlipede,Fire,Bug,50,65,45,50,50,45,['Centiskorch'],False,False,False,False,generation-viii,Sizzlipede
851,Centiskorch,Fire,Bug,100,115,65,90,90,65,[],False,False,False,False,generation-viii,Centiskorch
10220,Centiskorch-Gmax,Fire,Bug,100,115,65,90,90,65,[],False,False,False,False,generation-viii,Centiskorch
852,Clobbopus,Fighting,,50,68,60,50,50,32,['Grapploct'],False,False,False,False,generation-viii,Clobbopus
853,Grapploct,Fighting,,80,118,90,70,80,42,[],False,False,False,False,generation-viii,Grapploct
854,Sinistea,Ghost,,40,45,45,74,54,50,['Polteageist'],False,False,False,False,generation-viii,Sinistea
855,Polteageist,Ghost,,60,65,65,134,114,70,[],False,False,False,False,generation-viii,Polteageist
856,Hatenna,Psychic,,42,30,45,56,53,39,['Hattrem'],False,False,False,False,generation-viii,Hatenna
857,Hattrem,Psychic,,57,40,65,86,73,49,['Hatterene'],False,False,False,False,generation-viii,Hattrem
858,Hatterene,Psychic,Fairy,57,90,95,136,103,29,[],False,False,False,False,generation-viii,Hatterene
10221,Hatterene-Gmax,Psychic,Fairy,57,90,95,136,103,29,[],False,False,False,False,generation-viii,Hatterene
859,Impidimp,Dark,Fairy,45,45,30,55,40,50,['Morgrem'],False,False,False,False,generation-viii,Impidimp
860,Morgrem,Dark,Fairy,65,60,45,75,55,70,['Grimmsnarl'],False,False,False,False,generation-viii,Morgrem
861,Grimmsnarl,Dark,Fairy,95,120,65,95,75,60,[],False,False,False,False,generation-viii,Grimmsnarl
10222,Grimmsnarl-Gmax,Dark,Fairy,95,120,65,95,75,60,[],False,False,False,False,generation-viii,Grimmsnarl
862,Obstagoon,Dark,Normal,93,90,101,60,81,95,[],False,False,False,False,generation-viii,Obstagoon
863,Perrserker,Steel,,70,110,100,50,60,50,[],False,False,False,False,generation-viii,Perrserker
864,Cursola,Ghost,,60,95,50,145,130,30,[],False,False,False,False,generation-viii,Cursola
865,Sirfetchd,Fighting,,62,135,95,68,82,65,[],False,False,False,False,generation-viii,Sirfetchd
866,Mr-Rime,Ice,Psychic,80,85,75,110,100,70,[],False,False,False,False,generation-viii,Mr-Rime
867,Runerigus,Ground,Ghost,58,95,145,50,105,30,[],False,False,False,False,generation-viii,Runerigus
868,Milcery,Fairy,,45,40,40,50,61,34,['Alcremie'],False,False,False,False,generation-viii,Milcery
869,Alcremie,Fairy,,65,60,75,110,121,64,[],False,False,False,False,generation-viii,Alcremie
10223,Alcremie-Gmax,Fairy,,65,60,75,110,121,64,[],False,False,False,False,generation-viii,Alcremie
870,Falinks,Fighting,,65,100,100,70,60,75,[],False,False,False,False,generation-viii,Falinks
10303,Falinks-Mega,Fighting,,65,135,135,70,65,100,[],False,False,False,True,generation-viii,Falinks
871,Pincurchin,Electric,,48,101,95,91,85,15,[],False,False,False,False,generation-viii,Pincurchin
872,Snom,Ice,Bug,30,25,35,45,30,20,['Frosmoth'],False,False,False,False,generation-viii,Snom
873,Frosmoth,Ice,Bug,70,65,60,125,90,65,[],False,False,False,False,generation-viii,Frosmoth
874,Stonjourner,Rock,,100,125,135,20,20,70,[],False,False,False,False,generation-viii,Stonjourner
875,Eiscue-Ice,Ice,,75,80,110,65,90,50,[],False,False,False,False,generation-viii,Eiscue
10185,Eiscue-Noice,Ice,,75,80,70,65,50,130,[],False,False,False,False,generation-viii,Eiscue
876,Indeedee-Male,Psychic,Normal,60,65,55,105,95,95,[],False,False,False,False,generation-viii,Indeedee
10186,Indeedee-Female,Psychic,Normal,70,55,65,95,105,85,[],False,False,False,False,generation-viii,Indeedee
877,Morpeko-Full-Belly,Electric,Dark,58,95,58,70,58,97,[],False,False,False,False,generation-viii,Morpeko
10187,Morpeko-Hangry,Electric,Dark,58,95,58,70,58,97,[],False,False,False,False,generation-viii,Morpeko
878,Cufant,Steel,,72,80,49,40,49,40,['Copperajah'],False,False,False,False,generation-viii,Cufant
879,Copperajah,Steel,,122,130,69,80,69,30,[],False,False,False,False,generation-viii,Copperajah
10224,Copperajah-Gmax,Steel,,122,130,69,80,69,30,[],False,False,False,False,generation-viii,Copperajah
880,Dracozolt,Electric,Dragon,90,100,90,80,70,75,[],False,False,False,False,generation-viii,Dracozolt
881,Arctozolt,Electric,Ice,90,100,90,90,80,55,[],False,False,False,False,generation-viii,Arctozolt
882,Dracovish,Water,Dragon,90,90,100,70,80,75,[],False,False,False,False,generation-viii,Dracovish
883,Arctovish,Water,Ice,90,90,100,80,90,55,[],False,False,False,False,generation-viii,Arctovish
884,Duraludon,Steel,Dragon,70,95,115,120,50,85,['Archaludon'],False,False,False,False,generation-viii,Duraludon
10225,Duraludon-Gmax,Steel,Dragon,70,95,115,120,50,85,['Archaludon'],False,False,False,False,generation-viii,Duraludon
885,Dreepy,Dragon,Ghost,28,60,30,40,30,82,['Drakloak'],False,False,False,False,generation-viii,Dreepy
886,Drakloak,Dragon,Ghost,68,80,50,60,50,102,['Dragapult'],False,False,False,False,generation-viii,Drakloak
887,Dragapult,Dragon,Ghost,88,120,75,100,75,142,[],False,False,False,False,generation-viii,Dragapult
888,Zacian,Fairy,,92,120,115,80,115,138,[],False,True,False,False,generation-viii,Zacian
10188,Zacian-Crowned,Fairy,Steel,92,150,115,80,115,148,[],False,True,False,False,generation-viii,Zacian
889,Zamazenta,Fighting,,92,120,115,80,115,138,[],False,True,False,False,generation-viii,Zamazenta
10189,Zamazenta-Crowned,Fighting,Steel,92,120,140,80,140,128,[],False,True,False,False,generation-viii,Zamazenta
890,Eternatus,Poison,Dragon,140,85,95,145,95,130,[],False,True,False,False,generation-viii,Eternatus
10190,Eternatus-Eternamax,Poison,Dragon,255,115,250,125,250,130,[],False,True,False,False,generation-viii,Eternatus
891,Kubfu,Fighting,,60,90,60,53,50,72,['Urshifu'],False,True,False,False,generation-viii,Kubfu
892,Urshifu-Single-Strike,Fighting,Dark,100,130,100,63,60,97,[],False,True,False,False,generation-viii,Urshifu
10191,Urshifu-Rapid-Strike,Fighting,Water,100,130,100,63,60,97,[],False,True,False,False,generation-viii,Urshifu
10226,Urshifu-Single-Strike-Gmax,Fighting,Dark,100,130,100,63,60,97,[],False,True,False,False,generation-viii,Urshifu
10227,Urshifu-Rapid-Strike-Gmax,Fighting,Water,100,130,100,63,60,97,[],False,True,False,False,generation-viii,Urshifu
893,Zarude,Dark,Grass,105,120,105,70,95,105,[],False,False,True,False,generation-viii,Zarude
10192,Zarude-Dada,Dark,Grass,105,120,105,70,95,105,[],False,False,True,False,generation-viii,Zarude
894,Regieleki,Electric,,80,100,50,100,50,200,[],False,True,False,False,generation-viii,Regieleki
895,Regidrago,Dragon,,200,100,50,100,50,80,[],False,True,False,False,generation-viii,Regidrago
896,Glastrier,Ice,,100,145,130,65,110,30,[],False,True,False,False,generation-viii,Glastrier
897,Spectrier,Ghost,,100,65,60,145,80,130,[],False,True,False,False,generation-viii,Spectrier
898,Calyrex,Psychic,Grass,100,80,80,80,80,80,[],False,True,False,False,generation-viii,Calyrex
10193,Calyrex-Ice,Psychic,Ice,100,165,150,85,130,50,[],False,True,False,False,generation-viii,Calyrex
10194,Calyrex-Shadow,Psychic,Ghost,100,85,80,165,100,150,[],False,True,False,False,generation-viii,Calyrex
899,Wyrdeer,Normal,Psychic,103,105,72,105,75,65,[],False,False,False,False,generation-viii,Wyrdeer
900,Kleavor,Bug,Rock,70,135,95,45,70,85,[],False,False,False,False,generation-viii,Kleavor
901,Ursaluna,Ground,Normal,130,140,105,45,80,50,[],False,False,False,False,generation-viii,Ursaluna
10272,Ursaluna-Bloodmoon,Ground,Normal,113,70,120,135,65,52,[],False,False,False,False,generation-viii,Ursaluna
902,Basculegion-Male,Water,Ghost,120,112,65,80,75,78,[],False,False,False,False,generation-viii,Basculegion
10248,Basculegion-Female,Water,Ghost,120,92,65,100,75,78,[],False,False,False,False,generation-viii,Basculegion
903,Sneasler,Fighting,Poison,80,130,60,40,80,120,[],False,False,False,False,generation-viii,Sneasler
904,Overqwil,Dark,Poison,85,115,95,65,65,85,[],False,False,False,False,generation-viii,Overqwil
905,Enamorus-Incarnate,Fairy,Flying,74,115,70,135,80,106,[],False,True,False,False,generation-viii,Enamorus
10249,Enamorus-Therian,Fairy,Flying,74,115,110,135,100,46,[],False,True,False,False,generation-viii,Enamorus
906,Sprigatito,Grass,,40,61,54,45,45,65,['Floragato'],False,False,False,False,generation-ix,Sprigatito
907,Floragato,Grass,,61,80,63,60,63,83,['Meowscarada'],False,False,False,False,generation-ix,Floragato
908,Meowscarada,Grass,Dark,76,110,70,81,70,123,[],False,False,False,False,generation-ix,Meowscarada
909,Fuecoco,Fire,,67,45,59,63,40,36,['Crocalor'],False,False,False,False,generation-ix,Fuecoco
910,Crocalor,Fire,,81,55,78,90,58,49,['Skeledirge'],False,False,False,False,generation-ix,Crocalor
911,Skeledirge,Fire,Ghost,104,75,100,110,75,66,[],False,False,False,False,generation-ix,Skeledirge
912,Quaxly,Water,,55,65,45,50,45,50,['Quaxwell'],False,False,False,False,generation-ix,Quaxly
913,Quaxwell,Water,,70,85,65,65,60,65,['Quaquaval'],False,False,False,False,generation-ix,Quaxwell
914,Quaquaval,Water,Fighting,85,120,80,85,75,85,[],False,False,False,False,generation-ix,Quaquaval
915,Lechonk,Normal,,54,45,40,35,45,35,['Oinkologne'],False,False,False,False,generation-ix,Lechonk
916,Oinkologne-Male,Normal,,110,100,75,59,80,65,[],False,False,False,False,generation-ix,Oinkologne
10254,Oinkologne-Female,Normal,,115,90,70,59,90,65,[],False,False,False,False,generation-ix,Oinkologne
917,Tarountula,Bug,,35,41,45,29,40,20,['Spidops'],False,False,False,False,generation-ix,Tarountula
918,Spidops,Bug,,60,79,92,52,86,35,[],False,False,False,False,generation-ix,Spidops
919,Nymble,Bug,,33,46,40,21,25,45,['Lokix'],False,False,False,False,generation-ix,Nymble
920,Lokix,Bug,Dark,71,102,78,52,55,92,[],False,False,False,False,generation-ix,Lokix
921,Pawmi,Electric,,45,50,20,40,25,60,['Pawmo'],False,False,False,False,generation-ix,Pawmi
922,Pawmo,Electric,Fighting,60,75,40,50,40,85,['Pawmot'],False,False,False,False,generation-ix,Pawmo
923,Pawmot,Electric,Fighting,70,115,70,70,60,105,[],False,False,False,False,generation-ix,Pawmot
924,Tandemaus,Normal,,50,50,45,40,45,75,['Maushold'],False,False,False,False,generation-ix,Tandemaus
925,Maushold-Family-Of-Four,Normal,,74,75,70,65,75,111,[],False,False,False,False,generation-ix,Maushold
10257,Maushold-Family-Of-Three,Normal,,74,75,70,65,75,111,[],False,False,False,False,generation-ix,Maushold
926,Fidough,Fairy,,37,55,70,30,55,65,['Dachsbun'],False,False,False,False,generation-ix,Fidough
927,Dachsbun,Fairy,,57,80,115,50,80,95,[],False,False,False,False,generation-ix,Dachsbun
928,Smoliv,Grass,Normal,41,35,45,58,51,30,['Dolliv'],False,False,False,False,generation-ix,Smoliv
929,Dolliv,Grass,Normal,52,53,60,78,78,33,['Arboliva'],False,False,False,False,generation-ix,Dolliv
930,Arboliva,Grass,Normal,78,69,90,125,109,39,[],False,False,False,False,generation-ix,Arboliva
931,Squawkabilly-Green-Plumage,Normal,Flying,82,96,51,45,51,92,[],False,False,False,False,generation-ix,Squawkabilly
10260,Squawkabilly-Blue-Plumage,Normal,Flying,82,96,51,45,51,92,[],False,False,False,False,generation-ix,Squawkabilly
10261,Squawkabilly-Yellow-Plumage,Normal,Flying,82,96,51,45,51,92,[],False,False,False,False,generation-ix,Squawkabilly
10262,Squawkabilly-White-Plumage,Normal,Flying,82,96,51,45,51,92,[],False,False,False,False,generation-ix,Squawkabilly
932,Nacli,Rock,,55,55,75,35,35,25,['Naclstack'],False,False,False,False,generation-ix,Nacli
933,Naclstack,Rock,,60,60,100,35,65,35,['Garganacl'],False,False,False,False,generation-ix,Naclstack
934,Garganacl,Rock,,100,100,130,45,90,35,[],False,False,False,False,generation-ix,Garganacl
935,Charcadet,Fire,,40,50,40,50,40,35,"['Armarouge', 'Ceruledge']",False,False,False,False,generation-ix,Charcadet
936,Armarouge,Fire,Psychic,85,60,100,125,80,75,[],False,False,False,False,generation-ix,Armarouge
937,Ceruledge,Fire,Ghost,75,125,80,60,100,85,[],False,False,False,False,generation-ix,Ceruledge
938,Tadbulb,Electric,,61,31,41,59,35,45,['Bellibolt'],False,False,False,False,generation-ix,Tadbulb
939,Bellibolt,Electric,,109,64,91,103,83,45,[],False,False,False,False,generation-ix,Bellibolt
940,Wattrel,Electric,Flying,40,40,35,55,40,70,['Kilowattrel'],False,False,False,False,generation-ix,Wattrel
941,Kilowattrel,Electric,Flying,70,70,60,105,60,125,[],False,False,False,False,generation-ix,Kilowattrel
942,Maschiff,Dark,,60,78,60,40,51,51,['Mabosstiff'],False,False,False,False,generation-ix,Maschiff
943,Mabosstiff,Dark,,80,120,90,60,70,85,[],False,False,False,False,generation-ix,Mabosstiff
944,Shroodle,Poison,Normal,40,65,35,40,35,75,['Grafaiai'],False,False,False,False,generation-ix,Shroodle
945,Grafaiai,Poison,Normal,63,95,65,80,72,110,[],False,False,False,False,generation-ix,Grafaiai
946,Bramblin,Grass,Ghost,40,65,30,45,35,60,['Brambleghast'],False,False,False,False,generation-ix,Bramblin
947,Brambleghast,Grass,Ghost,55,115,70,80,70,90,[],False,False,False,False,generation-ix,Brambleghast
948,Toedscool,Ground,Grass,40,40,35,50,100,70,['Toedscruel'],False,False,False,False,generation-ix,Toedscool
949,Toedscruel,Ground,Grass,80,70,65,80,120,100,[],False,False,False,False,generation-ix,Toedscruel
950,Klawf,Rock,,70,100,115,35,55,75,[],False,False,False,False,generation-ix,Klawf
951,Capsakid,Grass,,50,62,40,62,40,50,['Scovillain'],False,False,False,False,generation-ix,Capsakid
952,Scovillain,Grass,Fire,65,108,65,108,65,75,[],False,False,False,False,generation-ix,Scovillain
10320,Scovillain-Mega,Grass,Fire,65,138,85,138,85,75,[],False,False,False,True,generation-ix,Scovillain
953,Rellor,Bug,,41,50,60,31,58,30,['Rabsca'],False,False,False,False,generation-ix,Rellor
954,Rabsca,Bug,Psychic,75,50,85,115,100,45,[],False,False,False,False,generation-ix,Rabsca
955,Flittle,Psychic,,30,35,30,55,30,75,['Espathra'],False,False,False,False,generation-ix,Flittle
956,Espathra,Psychic,,95,60,60,101,60,105,[],False,False,False,False,generation-ix,Espathra
957,Tinkatink,Fairy,Steel,50,45,45,35,64,58,['Tinkatuff'],False,False,False,False,generation-ix,Tinkatink
958,Tinkatuff,Fairy,Steel,65,55,55,45,82,78,['Tinkaton'],False,False,False,False,generation-ix,Tinkatuff
959,Tinkaton,Fairy,Steel,85,75,77,70,105,94,[],False,False,False,False,generation-ix,Tinkaton
960,Wiglett,Water,,10,55,25,35,25,95,['Wugtrio'],False,False,False,False,generation-ix,Wiglett
961,Wugtrio,Water,,35,100,50,50,70,120,[],False,False,False,False,generation-ix,Wugtrio
962,Bombirdier,Flying,Dark,70,103,85,60,85,82,[],False,False,False,False,generation-ix,Bombirdier
963,Finizen,Water,,70,45,40,45,40,75,['Palafin'],False,False,False,False,generation-ix,Finizen
964,Palafin-Zero,Water,,100,70,72,53,62,100,[],False,False,False,False,generation-ix,Palafin
10256,Palafin-Hero,Water,,100,160,97,106,87,100,[],False,False,False,False,generation-ix,Palafin
965,Varoom,Steel,Poison,45,70,63,30,45,47,['Revavroom'],False,False,False,False,generation-ix,Varoom
966,Revavroom,Steel,Poison,80,119,90,54,67,90,[],False,False,False,False,generation-ix,Revavroom
967,Cyclizar,Dragon,Normal,70,95,65,85,65,121,[],False,False,False,False,generation-ix,Cyclizar
968,Orthworm,Steel,,70,85,145,60,55,65,[],False,False,False,False,generation-ix,Orthworm
969,Glimmet,Rock,Poison,48,35,42,105,60,60,['Glimmora'],False,False,False,False,generation-ix,Glimmet
970,Glimmora,Rock,Poison,83,55,90,130,81,86,[],False,False,False,False,generation-ix,Glimmora
10321,Glimmora-Mega,Rock,Poison,83,90,105,150,96,101,[],False,False,False,True,generation-ix,Glimmora
971,Greavard,Ghost,,50,61,60,30,55,34,['Houndstone'],False,False,False,False,generation-ix,Greavard
972,Houndstone,Ghost,,72,101,100,50,97,68,[],False,False,False,False,generation-ix,Houndstone
973,Flamigo,Flying,Fighting,82,115,74,75,64,90,[],False,False,False,False,generation-ix,Flamigo
974,Cetoddle,Ice,,108,68,45,30,40,43,['Cetitan'],False,False,False,False,generation-ix,Cetoddle
975,Cetitan,Ice,,170,113,65,45,55,73,[],False,False,False,False,generation-ix,Cetitan
976,Veluza,Water,Psychic,90,102,73,78,65,70,[],False,False,False,False,generation-ix,Veluza
977,Dondozo,Water,,150,100,115,65,65,35,[],False,False,False,False,generation-ix,Dondozo
978,Tatsugiri-Curly,Dragon,Water,68,50,60,120,95,82,[],False,False,False,False,generation-ix,Tatsugiri
10258,Tatsugiri-Droopy,Dragon,Water,68,50,60,120,95,82,[],False,False,False,False,generation-ix,Tatsugiri
10259,Tatsugiri-Stretchy,Dragon,Water,68,50,60,120,95,82,[],False,False,False,False,generation-ix,Tatsugiri
10322,Tatsugiri-Curly-Mega,Dragon,Water,68,65,90,135,125,92,[],False,False,False,True,generation-ix,Tatsugiri
10323,Tatsugiri-Droopy-Mega,Dragon,Water,68,65,90,135,125,92,[],False,False,False,True,generation-ix,Tatsugiri
10324,Tatsugiri-Stretchy-Mega,Dragon,Water,68,65,90,135,125,92,[],False,False,False,True,generation-ix,Tatsugiri
979,Annihilape,Fighting,Ghost,110,115,80,50,90,90,[],False,False,False,False,generation-ix,Annihilape
980,Clodsire,Poison,Ground,130,75,60,45,100,20,[],False,False,False,False,generation-ix,Clodsire
981,Farigiraf,Normal,Psychic,120,90,70,110,70,60,[],False,False,False,False,generation-ix,Farigiraf
982,Dudunsparce-Two-Segment,Normal,,125,100,80,85,75,55,[],False,False,False,False,generation-ix,Dudunsparce
10255,Dudunsparce-Three-Segment,Normal,,125,100,80,85,75,55,[],False,False,False,False,generation-ix,Dudunsparce
983,Kingambit,Dark,Steel,100,135,120,60,85,50,[],False,False,False,False,generation-ix,Kingambit
984,Great-Tusk,Ground,Fighting,115,131,131,53,53,87,[],False,False,False,False,generation-ix,Great-Tusk
985,Scream-Tail,Fairy,Psychic,115,65,99,65,115,111,[],False,False,False,False,generation-ix,Scream-Tail
986,Brute-Bonnet,Grass,Dark,111,127,99,79,99,55,[],False,False,False,False,generation-ix,Brute-Bonnet
987,Flutter-Mane,Ghost,Fairy,55,55,55,135,135,135,[],False,False,False,False,generation-ix,Flutter-Mane
988,Slither-Wing,Bug,Fighting,85,135,79,85,105,81,[],False,False,False,False,generation-ix,Slither-Wing
989,Sandy-Shocks,Electric,Ground,85,81,97,121,85,101,[],False,False,False,False,generation-ix,Sandy-Shocks
990,Iron-Treads,Ground,Steel,90,112,120,72,70,106,[],False,False,False,False,generation-ix,Iron-Treads
991,Iron-Bundle,Ice,Water,56,80,114,124,60,136,[],False,False,False,False,generation-ix,Iron-Bundle
992,Iron-Hands,Fighting,Electric,154,140,108,50,68,50,[],False,False,False,False,generation-ix,Iron-Hands
993,Iron-Jugulis,Dark,Flying,94,80,86,122,80,108,[],False,False,False,False,generation-ix,Iron-Jugulis
994,Iron-Moth,Fire,Poison,80,70,60,140,110,110,[],False,False,False,False,generation-ix,Iron-Moth
995,Iron-Thorns,Rock,Electric,100,134,110,70,84,72,[],False,False,False,False,generation-ix,Iron-Thorns
996,Frigibax,Dragon,Ice,65,75,45,35,45,55,['Arctibax'],False,False,False,False,generation-ix,Frigibax
997,Arctibax,Dragon,Ice,90,95,66,45,65,62,['Baxcalibur'],False,False,False,False,generation-ix,Arctibax
998,Baxcalibur,Dragon,Ice,115,145,92,75,86,87,[],False,False,False,False,generation-ix,Baxcalibur
10325,Baxcalibur-Mega,Dragon,Ice,115,175,117,105,101,87,[],False,False,False,True,generation-ix,Baxcalibur
999,Gimmighoul,Ghost,,45,30,70,75,70,10,['Gholdengo'],False,False,False,False,generation-ix,Gimmighoul
10263,Gimmighoul-Roaming,Ghost,,45,30,25,75,45,80,['Gholdengo'],False,False,False,False,generation-ix,Gimmighoul
1000,Gholdengo,Steel,Ghost,87,60,95,133,91,84,[],False,False,False,False,generation-ix,Gholdengo
1001,Wo-Chien,Dark,Grass,85,85,100,95,135,70,[],False,True,False,False,generation-ix,Wo-Chien
1002,Chien-Pao,Dark,Ice,80,120,80,90,65,135,[],False,True,False,False,generation-ix,Chien-Pao
1003,Ting-Lu,Dark,Ground,155,110,125,55,80,45,[],False,True,False,False,generation-ix,Ting-Lu
1004,Chi-Yu,Dark,Fire,55,80,80,135,120,100,[],False,True,False,False,generation-ix,Chi-Yu
1005,Roaring-Moon,Dragon,Dark,105,139,71,55,101,119,[],False,False,False,False,generation-ix,Roaring-Moon
1006,Iron-Valiant,Fairy,Fighting,74,130,90,120,60,116,[],False,False,False,False,generation-ix,Iron-Valiant
1007,Koraidon,Fighting,Dragon,100,135,115,85,100,135,[],False,True,False,False,generation-ix,Koraidon
10264,Koraidon-Limited-Build,Fighting,Dragon,100,135,115,85,100,135,[],False,True,False,False,generation-ix,Koraidon
10265,Koraidon-Sprinting-Build,Fighting,Dragon,100,135,115,85,100,135,[],False,True,False,False,generation-ix,Koraidon
10266,Koraidon-Swimming-Build,Fighting,Dragon,100,135,115,85,100,135,[],False,True,False,False,generation-ix,Koraidon
10267,Koraidon-Gliding-Build,Fighting,Dragon,100,135,115,85,100,135,[],False,True,False,False,generation-ix,Koraidon
